Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Shake What God Gave Ya,James Otto,2Qw85ujswORSbNoLecDo1w,0.13,0.553,0.835,0.0,0.175,-5.027,0.18,174.38,0.706,204360,6,0,4,9
Shakedown,Maximum Balloon,3v8RNubZ2vkwQ1yWusncPs,0.0626,0.501,0.741,0.000106,0.235,-4.389,0.0901,179.735,0.831,214773,11,0,4,3
Shaken,Hawk Nelson,2o3XHmmed5A1cT5BbEpEEa,0.0492,0.522,0.71,0.0,0.135,-4.064,0.0284,97.966,0.61,224507,11,1,4,16
Shaky,The Duke & the King,0qCMMNQK9ROXlMT5M6pxgl,0.129,0.56,0.733,3.95e-06,0.151,-6.949,0.0642,87.261,0.797,264680,4,1,4,9
Shame,Maxwell,10aDovYBqKa7nii7vSO1y9,0.0778,0.691,0.681,0.00392,0.105,-6.246,0.047,101.013,0.37,178002,0,1,4,29
"Shame, Shame",Dr. Dog,1bsfsSjkYqRQQ0059oz6Yu,0.0295,0.413,0.707,0.0375,0.0489,-6.397,0.028,125.315,0.664,316360,2,1,4,31
Shameless,Camila Cabello,2ogKhhoMClkFXek7ZgxAhN,0.0197,0.377,0.651,5.31e-05,0.174,-5.437,0.0589,129.607,0.0851,219742,4,0,4,85
Shampain,Marina,1naLdiLLe4Lr2cfJgLCojm,0.0094,0.625,0.872,1.2e-05,0.0916,-5.22,0.0317,116.03,0.742,191813,0,1,4,47
She Couldn't Make It on Her Own,Ice Cube,043jpTgzOXSx9ybQkisQB1,0.0159,0.677,0.575,0.0,0.323,-5.706,0.132,150.148,0.685,178933,2,1,4,19
She Don't Know,Carrie Underwood,0pQoXJI5v3Nb9Nv2sr7Llk,0.275,0.57,0.833,2.56e-06,0.0845,-5.267,0.0407,90.98,0.688,209107,1,0,4,41
She Got It Made,Plies,44xlbpqSJIqgLDQGug1SCW,0.00534,0.532,0.823,0.0,0.376,-5.374,0.271,75.691,0.76,207173,10,1,4,33
She Needs Me,Fyfe Dangerfield,3ePMoeLQkFObpJsHOpEZIB,0.000149,0.513,0.496,0.00177,0.152,-6.446,0.0319,113.452,0.39,292387,7,1,4,13
She Said,Stephen Jerzak,6VeXYrEER0PpFZRFo75E9e,0.0854,0.659,0.918,0.0,0.064,-5.782,0.0577,129.884,0.68,202427,1,0,4,27
She's Coming Around,The Coral,0tnNM9dqZvAeEszdmpaTa1,0.00143,0.374,0.868,0.0402,0.141,-6.238,0.0293,124.069,0.63,205653,7,0,4,3
She's So Fly,Nelly,746YVsS1rVCdWMXntSuCCE,0.0162,0.784,0.81,0.0,0.0833,-5.466,0.0509,120.032,0.261,201173,1,0,4,27
Shelter,Birdy,75HUxEyYVoVnO4ZfAU9dfp,0.983,0.418,0.196,0.000151,0.108,-10.435,0.0317,79.462,0.261,224867,6,1,4,47
Shine,Cold,2igMJSsONU6nfduCL7MT64,0.0284,0.533,0.858,0.0,0.103,-3.808,0.0357,109.969,0.609,280102,10,1,4,28
Shine a Light,Bryan Adams,3ScCe5tFbRmWdiOdzmaFzr,0.000727,0.551,0.859,7.92e-06,0.178,-3.941,0.0383,126.958,0.69,206027,0,1,4,28
Shine The Light,Sugarland,1vVaSvxKIEbRwg58UT67ns,0.848,0.404,0.323,1.58e-06,0.236,-7.837,0.0326,121.998,0.326,303107,0,1,4,24
Shoot It Out,10 Years,6TghWaPh1WHJKWXow7iujH,0.00347,0.468,0.882,1.57e-06,0.372,-3.906,0.0636,164.035,0.327,199680,6,1,4,52
Show Me a Good Time,Drake,7v0hKO3RYhEXt2EPXf4AOS,0.0386,0.667,0.734,0.0,0.108,-6.064,0.119,128.318,0.704,210360,6,0,4,57
Show Out,Juicy J,5ML9t3cfvJuDTeOLcOH2Bl,0.144,0.839,0.665,0.0,0.132,-5.72,0.232,130.046,0.583,269160,1,1,4,47
ShowStopper,tobyMac,6ojVwZEA2bLFKz6RuBdS0R,0.0168,0.735,0.931,0.000758,0.295,-4.964,0.129,110.018,0.824,169173,9,1,4,34
Shut Out the Lights,Keith Urban,3P3MBCqeKrfNYChwNgTfmQ,0.0304,0.708,0.643,0.000337,0.109,-10.951,0.0424,123.961,0.577,258173,8,1,4,20
Shutterbugg,Big Boi,6llAqB4o2GS2Sx0rKvDIK0,0.293,0.611,0.902,0.0,0.125,-5.213,0.353,98.252,0.519,215240,2,1,4,49
Siberian Breaks,MGMT,2wNK1PjIS9NbBIchakaL7k,0.062,0.305,0.77,0.203,0.0976,-6.694,0.0276,107.367,0.374,729680,2,1,4,46
Sick,Evanescence,3ml4u4tmryJO9a68Rc7d8O,0.000626,0.367,0.874,0.00112,0.0762,-4.915,0.0516,160.034,0.231,210040,2,1,4,42
Sick Of You,Cake,0LFApEa4w83A7p8uFZbDxY,0.0257,0.663,0.548,0.000518,0.626,-8.872,0.0309,120.217,0.829,193680,4,1,4,40
Sign of a Victory,R. Kelly,02Tvus8GNFWQDh6bKX9aH8,0.0743,0.592,0.784,0.0,0.0835,-5.684,0.0721,165.967,0.622,253907,8,1,4,35
Sigourney Weaver,John Grant,3gQYQXcfULEQO5bZufpAfx,0.64,0.604,0.457,0.0,0.12,-5.728,0.026,127.929,0.372,211224,8,1,4,18
Silver Lining,Hurts,3ww7sj1QovjTsGAjnHpiPU,0.153,0.488,0.713,0.0,0.386,-7.536,0.0388,80.002,0.248,298120,9,0,4,40
Silver Rider,Robert Plant,3pkNED9Q9CELLSYctynLcB,0.259,0.232,0.383,0.386,0.093,-9.385,0.0295,138.332,0.184,365773,2,1,4,16
Silver Screen Romance,Good Charlotte,34vLUq1yNLO1VLQFbyzSvf,0.006,0.411,0.959,0.0,0.361,-3.749,0.208,200.069,0.544,190920,0,1,4,29
Silver Soul,Beach House,2LZ2CNbcbJrwh53pitRgom,0.467,0.356,0.67,0.000106,0.288,-5.825,0.0324,135.032,0.117,298680,2,1,4,71
Simply Unstoppable,Tinie Tempah,6zYGlaD2KNSNALiFRzXDZP,0.0251,0.503,0.942,1.39e-05,0.161,-3.148,0.273,173.862,0.841,213333,9,1,4,16
Sincerity,The Charlatans UK,3w2BboFw2doxHH6qAy3eyL,0.000184,0.413,0.736,0.0603,0.0965,-4.29,0.0404,149.029,0.373,388800,9,1,4,6
Sing,Pentatonix,7DG0w4DhCctrvlXIai22yg,0.138,0.521,0.691,0.0,0.0957,-5.754,0.221,117.056,0.553,192573,4,1,4,61
SING,My Chemical Romance,1mX6SYJ1ZpcoxQUiER8wOI,0.000233,0.606,0.942,7.07e-06,0.106,-3.618,0.0357,110.98,0.373,270387,2,1,4,59
Sing Me To Sleep,Fran Healy,1CC8gbS3v8YFCnCT5yaD13,0.096,0.651,0.632,0.184,0.123,-8.607,0.0311,114.69,0.938,240160,0,1,4,22
Single File to Dehumanization,Whitechapel,5f7ZEkUnkTP4YUoTJc9tRO,0.000498,0.422,0.964,0.717,0.232,-4.942,0.145,150.013,0.145,283373,7,1,5,24
Sinister Kid,The Black Keys,78krcD2vFUXJ3Y0XXeiHWH,0.133,0.761,0.828,0.0858,0.348,-7.259,0.0721,139.616,0.935,224480,9,1,4,49
Sinking Friendships,Jónsi,1R3e0aONAMejKbS2jne9kq,0.621,0.467,0.628,0.0045,0.0823,-7.868,0.0349,117.94,0.243,282120,7,1,4,35
Sins of My Youth,Neon Trees,6Tg1j7uoHfAl16bbPNC8Gc,6.13e-05,0.429,0.815,4.76e-06,0.238,-5.022,0.0422,160.957,0.638,218547,4,1,4,33
Sister,Caribou,1N6BYHqi2NkMkvcPxzgJos,0.972,0.361,0.0412,0.287,0.106,-20.701,0.0467,159.163,0.488,131400,9,0,4,28
Six Shallow Women,Mason Reed,03zOBXfQ0n0c93ZkPbO7ou,0.0544,0.495,0.76,0.0725,0.113,-10.74,0.0453,110.838,0.299,180703,4,0,4,0
Skin,Sabrina Carpenter,03B2SfXuvDh1m9F4tqrX07,0.428,0.557,0.457,0.0,0.0567,-5.372,0.0335,105.918,0.328,177500,7,1,4,67
Skin And Bones,Motion City Soundtrack,2FY4EFEebjrhYld0yyJnor,0.00129,0.462,0.937,9.74e-06,0.211,-4.005,0.0659,154.007,0.4,216120,3,1,4,29
Skin This Cat,Scissor Sisters,1ByE5rmWe1uZuAebhkFQBT,0.059,0.676,0.799,0.0401,0.0816,-6.381,0.0731,159.679,0.968,160907,0,1,4,25
Skinny Genes,Eliza Doolittle,1kYwPA6nQk0qGUeGi6Ccsi,0.608,0.776,0.836,0.00075,0.22,-6.984,0.0541,133.521,0.962,185187,6,0,4,26
Skinny Little Bitch,Hole,0EIbw1chvkoiwT1RyBAc5L,1.54e-05,0.461,0.969,0.00255,0.362,-3.695,0.144,126.027,0.476,190147,11,1,4,42
Skyline,Court Yard Hounds,4OTMZcFrU41jyfOaWJEZZr,0.512,0.524,0.394,0.000633,0.114,-11.162,0.0477,175.763,0.106,260373,0,1,4,12
Sleazy,Kesha,5YLWZYFV2GMaKfr91sZvZg,0.0195,0.756,0.898,0.0303,0.0997,-5.576,0.145,169.965,0.84,205613,9,0,4,50
Slow,Leonard Cohen,5I2EVhgVWV0CElpY07bU5h,0.707,0.54,0.456,4.05e-05,0.101,-11.691,0.272,129.125,0.294,205347,2,1,3,40
Slow Down,Nichole Nordeman,1ENDLctAQDHtblpQYefF0I,0.94,0.633,0.185,0.0,0.114,-13.017,0.0424,82.098,0.341,243720,0,1,4,45
Slow My Roll,Kid Rock,7pyTgvvA5uaY5ISBdmql4o,0.0607,0.632,0.96,7.15e-05,0.053,-2.21,0.0333,129.844,0.915,258240,11,1,4,30
Slush,Hot Chip,1A0V1lAReNu7HFdddGkwfV,0.795,0.527,0.323,2.54e-06,0.129,-9.902,0.0293,113.124,0.104,387039,10,1,3,19
SLY,Scorpions,251NWV5NpXsGQJ6OR2YjVi,0.121,0.32,0.53,0.0003,0.282,-5.131,0.0294,104.966,0.0822,316747,1,0,4,37
Small Y'all,Kenny Chesney,5TcPz9jrhe1mgGG7xJbJXT,0.0974,0.68,0.744,0.0,0.0985,-5.613,0.0419,132.889,0.829,174120,2,1,4,27
Smart Girls,Weezer,7lDLVDz8419lF5jkcMcYpS,0.000932,0.526,0.861,0.0,0.124,-6.151,0.085,137.996,0.465,190587,2,1,4,30
Smoke & Mirrors,Lifehouse,26bYBRPMSYAvAZvLrKbteU,0.000317,0.56,0.791,0.0,0.231,-5.27,0.0284,119.957,0.364,265747,1,1,4,25
So Appalled,Kanye West,6K07Ahf6V7CAQn0ikrOztl,0.255,0.64,0.754,0.0,0.63,-5.873,0.283,87.15,0.584,397667,1,0,4,65
So Big,Iyaz,2eahNyQXJ0OtG6e1McsQ9N,0.139,0.727,0.691,0.0,0.305,-5.029,0.0333,121.983,0.616,199587,6,1,4,38
So Brand New,Fyfe Dangerfield,3WXWMGypgUkDQST02yQuvs,0.634,0.647,0.655,5.15e-06,0.105,-6.797,0.0332,125.133,0.568,209240,1,0,4,14
So Far Away,Martin Garrix,0OlnLZY4cmQzT6ZGttvWBM,0.435,0.526,0.52,0.0,0.197,-7.985,0.0569,149.119,0.13,183637,6,0,4,68
So Far Gone,Thousand Foot Krutch,0xTnKqHcwku38sVJhIcXBr,0.264,0.583,0.73,0.0,0.144,-5.096,0.0343,85.842,0.395,266164,10,1,4,45
So In Love,Jill Scott,78mehkHd1WUDxhcLXkbrLb,0.363,0.709,0.704,0.0,0.344,-6.021,0.0486,102.003,0.451,275400,8,1,4,49
So Obvious,Runner Runner,6FUOddZ0D1DQkBXdKF5lBh,0.000103,0.406,0.937,0.0,0.0822,-5.736,0.0636,151.974,0.639,238200,4,1,4,33
Sofi Needs a Ladder,Deadmau5,0vMeJiwuTZL61CtF2OAQxW,0.00429,0.778,0.708,0.00257,0.748,-7.752,0.053,128.011,0.34,401622,5,1,3,50
Soft in the Center,The Hold Steady,2Nh0xnHEnSJg19iXHLVK3z,0.00033,0.501,0.769,0.193,0.211,-3.911,0.0348,129.854,0.6,230667,11,1,4,13
Soldier,Shania Twain,7Cix5yKJKLMBZlHcC5C8vm,0.00886,0.434,0.345,0.0,0.113,-8.217,0.0278,135.883,0.197,181093,5,1,4,29
Soldier of Love,Sade,0bgsj8kz5zWbQ6njk2Oqoz,0.0117,0.775,0.572,0.0293,0.0847,-8.427,0.0633,90.023,0.64,356653,0,0,4,53
Soldiers and Jesus,James Otto,0lmc8uNrdZrhX3Nb6Et1Hj,0.379,0.534,0.465,5.99e-05,0.0913,-5.692,0.0273,121.44,0.231,285067,2,1,3,31
Solo,Clean Bandit,6kPJZM97LwdG9QIsT7khp6,0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0.0437,105.005,0.565,222653,11,0,4,71
Some Kind Of Nature,Gorillaz,4M88Wd7Aps5LGRWMOC7gSH,0.115,0.769,0.75,0.0208,0.0909,-5.092,0.0304,97.229,0.942,179867,10,1,4,55
Some Kind of Nothingness,Manic Street Preachers,6IIx59l90WuMgtGDq9jOX0,7.95e-05,0.489,0.861,0.00361,0.101,-4.894,0.0291,96.993,0.626,227493,9,1,4,28
Somebody To Love,Kacey Musgraves,3EFbnBUr70peMlk8g5XzT3,0.91,0.454,0.3,3.21e-06,0.224,-8.938,0.0282,89.139,0.327,193027,10,1,4,44
Somebody's Calling Me,LCD Soundsystem,4NiwTsBlFT7H2OMpUbadwL,0.00493,0.716,0.283,0.71,0.0989,-12.34,0.0286,87.948,0.455,413080,0,1,4,33
Somebody's Chelsea,Reba McEntire,4lAMsn0m2IDUGb9ZV094kQ,0.216,0.476,0.515,0.0,0.0598,-7.027,0.0309,72.511,0.216,273027,8,1,4,38
Somebody's Son,Ryan Star,314tQmKPfqkMn3GXfMAKw7,0.119,0.499,0.599,1.22e-05,0.134,-6.939,0.0383,117.797,0.321,209307,11,0,4,9
Someday,Josh Ritter,6E3aqTRlZZAM8Ew2YNKxD7,0.862,0.538,0.384,0.134,0.0962,-10.123,0.037,132.123,0.191,295136,3,1,4,23
Someday When I'm Old,Easton Corbin,4jTl802XxfKbY8yri3y98P,0.332,0.67,0.334,0.0,0.0829,-9.906,0.0327,119.822,0.139,202080,3,1,3,27
Someone Else Calling You Baby,Luke Bryan,7DkzLcSXS4KhSvbvIJja3M,0.052,0.498,0.916,1.31e-06,0.0734,-3.728,0.0662,115.045,0.352,229253,8,1,4,58
Something 'Bout a Woman,Lady A,0zotckyacqrQ1vaGFnJQbz,0.236,0.475,0.847,5.39e-06,0.117,-4.374,0.0366,173.919,0.529,221693,6,1,4,29
Something 'Bout Love,David Archuleta,25pU0SsW1StdsEQbsFC7qP,0.000253,0.587,0.723,0.0,0.167,-4.127,0.0375,120.041,0.423,262267,5,1,4,43
Something More,Scotty McCreery,6mS0kY1g4VtubEN8uuPqyg,0.036,0.603,0.684,3.46e-05,0.248,-6.132,0.0259,151.929,0.476,208587,7,1,4,26
Something To Be Said,Shelby Lynne,1wRxly0srNOfru64xJDRTG,0.876,0.477,0.136,1.67e-06,0.123,-13.295,0.0367,83.277,0.189,233853,3,1,4,5
Somewhere Down the Road,Amy Grant,63VewBt9Bbb4QntRb7mZ9S,0.837,0.575,0.337,8.85e-06,0.121,-9.44,0.0268,137.859,0.296,309973,11,1,4,21
Somewhere Else,Lydia Loveless,4DIh6wCu19cshRhahctGJl,0.00333,0.576,0.819,0.00343,0.064,-6.811,0.0289,121.99,0.59,324827,11,0,4,13
Somewhere With You,Kenny Chesney,3pkzJjJXfdDjhpXx639MIH,0.0862,0.68,0.849,0.00013,0.174,-6.475,0.0376,111.969,0.536,243520,1,0,4,62
Song for Dan Treacy,MGMT,4SjbThOBAifCj4cBAI12T1,0.00314,0.453,0.977,0.000494,0.106,-4.041,0.102,170.058,0.673,249360,1,0,4,42
Song For The Baby,Kelis,4J3i8Br7LKngUeTvtwJhbr,0.0515,0.663,0.785,0.000149,0.174,-3.474,0.0455,121.66,0.546,221947,1,1,4,13
Sonnet 10,Rufus Wainwright,5IGH6TfQA9lmm9rfjKom4p,0.633,0.304,0.345,9.52e-05,0.108,-7.613,0.0295,138.161,0.168,176613,10,1,3,8
Sonnet 20,Rufus Wainwright,14Oc0iRWZL85AHfPCdglUR,0.952,0.434,0.0552,0.0,0.094,-16.674,0.0338,51.114,0.12,179213,3,1,4,14
Sonnet 43,Rufus Wainwright,0SMRcCywbpbEqiQXHt7bpv,0.932,0.266,0.234,0.0227,0.108,-11.543,0.0334,125.865,0.0393,268760,6,0,4,10
Sorrow,The National,30YMGz5pjtRaIjtQcpjn01,0.172,0.55,0.74,0.663,0.0584,-8.83,0.0274,122.277,0.522,205213,1,0,4,44
SOS,SZA,5xMw6qCcpd2gBXPGTegC4W,0.669,0.507,0.657,6.97e-06,0.0947,-7.356,0.233,119.159,0.506,117773,7,0,1,71
Soul Sucker,Ozzy Osbourne,7HV1DzkWZ9XIA5cL4nQUfi,6.55e-05,0.323,0.883,6.95e-06,0.315,-3.007,0.0521,76.019,0.564,274867,11,0,4,35
Southern Pacifica,Josh Ritter,3HlzzmQs3G1jcrFkqbEjXj,0.00904,0.482,0.694,0.0029,0.0753,-7.473,0.0322,141.641,0.393,264213,4,1,4,18
Southern State Of Mind,Sugarcane Jane,3GdHHMBMr9dVthoOdtjikc,0.295,0.602,0.618,1.13e-05,0.267,-5.053,0.0353,84.481,0.648,140027,7,1,4,3
Space,Biffy Clyro,39IpCcK8UMBwSlLQDbPiIo,0.206,0.457,0.559,0.0,0.193,-5.17,0.027,156.907,0.41,235947,10,1,3,0
Space Bound,Eminem,0sHW1jXe6Sou3437gJQNGA,0.0417,0.668,0.886,0.0,0.459,-3.474,0.117,142.002,0.503,278640,0,1,4,71
Spanish Sahara,Foals,3SJWVMRwk5z4Uaff7kGs0d,0.0306,0.364,0.565,0.0369,0.108,-10.085,0.0705,128.222,0.346,409560,9,0,4,60
Spark,Ed Sheeran,26J3f0d3ZuN7g66xBdey8o,0.776,0.56,0.616,0.000334,0.0901,-7.523,0.032,172.031,0.399,214909,0,0,4,61
Sparks Fly,Taylor Swift,3MytWN8L7shNYzGl4tAKRp,0.0251,0.588,0.758,0.0,0.131,-2.347,0.0305,114.991,0.387,261231,5,1,4,79
Speak Now,Crystal Bowersox,3LSt19weqHTQKfAK6JOC3D,0.0155,0.662,0.634,6.44e-06,0.482,-5.668,0.0305,120.008,0.443,287893,5,1,4,9
Speakers Going Hammer,Soulja Boy,37As0mOsm7uaXXFtZT4cKZ,0.153,0.547,0.766,0.0,0.115,-6.389,0.388,164.079,0.736,188267,1,1,4,35
Speechless,Naomi Scott,0XPsOSYzDJZJArevQNm2AR,0.467,0.474,0.489,0.0,0.119,-7.625,0.0342,124.844,0.23,208801,6,0,4,71
Speedin',Omarion,3CchLp6GlcltLY6lzUiR6N,0.41,0.459,0.663,0.0,0.114,-2.275,0.0321,135.907,0.5,263507,1,1,4,38
Spirit of the Stairwell,Circa Survive,2LbfvSAmtDlkGogQ95J14N,0.507,0.398,0.423,0.0025,0.301,-9.475,0.0299,127.838,0.289,330933,7,0,4,32
Sprawl I (Flatland),Arcade Fire,2BkLOiCPyigGH4l3HfLEIq,0.699,0.259,0.326,0.000997,0.143,-12.88,0.0303,99.309,0.168,174227,0,0,3,38
Sprawl II (Mountains Beyond Mountains),Arcade Fire,0epAG0WWRlDMsMFJiE5c6I,0.0159,0.521,0.809,0.00121,0.115,-6.432,0.0282,99.966,0.185,325707,8,1,4,58
Spring and Fall: To a Young Child,Natalie Merchant,14fvCuesJJrxl6GyrAR2je,0.957,0.303,0.0892,0.255,0.135,-15.68,0.0325,68.799,0.159,183760,2,0,4,25
St. John,We Are the Fallen,39lN5rkvArW39IpjpZJblC,0.00164,0.442,0.967,0.0697,0.334,-2.67,0.0722,179.985,0.473,238827,0,1,4,41
Stand (At the Burning Tree),Black Country Communion,6bwQonliHssKE84W1FXoab,0.0181,0.518,0.708,0.00222,0.116,-8.388,0.0324,107.032,0.424,421960,2,1,4,15
Stand Too Close,Motion City Soundtrack,07FCu6g4GognVQRewOtkrV,0.0572,0.559,0.704,0.0,0.327,-5.877,0.0298,133.922,0.29,168320,2,1,4,33
Stand Up,Papa Roach,43MmTgHQ9kf5AK6JpjPQQc,0.011,0.558,0.941,0.0,0.433,-4.335,0.235,156.007,0.28,228300,11,0,4,44
Standing Ovation,Good Charlotte,7wnhUqmSuayG9Dkxt185KU,0.027,0.339,0.763,0.0,0.175,-3.696,0.0325,168.035,0.52,219613,6,1,4,26
"Star Tiger, Star Ariel",Delays,1loiVIrl2c6MWnQuZBfSEF,0.000158,0.211,0.785,0.244,0.336,-5.264,0.0514,95.917,0.354,304960,7,1,4,10
Starlight,Dave,531KGXtBroSrOX9LVmiIgc,0.341,0.954,0.367,5.48e-06,0.0979,-9.551,0.288,124.026,0.372,211935,4,0,4,77
Starry Eyed,Ellie Goulding,14OF4JQOIm4hb0GfG5nfyF,0.135,0.504,0.814,1.42e-05,0.324,-5.346,0.0389,149.967,0.596,176613,5,0,4,56
Starry Night,Chris August,7C1UfKbTHSjLOvufnfdWbl,0.0344,0.306,0.726,0.0,0.279,-5.719,0.036,171.954,0.524,203440,0,1,4,44
Stars Tonight,Lady A,6O8fSAuSIA3wZZtOoMyEiT,0.0399,0.694,0.868,8.88e-06,0.327,-2.579,0.0795,124.102,0.733,244160,4,1,4,30
Start a Fire,John Legend,7cyKrN1y4q59bc1gJX3QEG,0.0652,0.532,0.832,0.0,0.766,-6.047,0.0535,101.989,0.314,192093,10,0,4,58
Start It Up,Lloyd Banks,37qcaCXw7TlBsDD5BgDoCf,0.0935,0.446,0.87,0.0,0.437,-4.683,0.318,161.79,0.438,289520,1,1,4,46
Start Somewhere,tobyMac,52YXnaYILbRoG8sLFaL6se,0.107,0.537,0.916,1.9e-06,0.128,-5.435,0.155,180.195,0.898,216573,4,0,4,30
Start Without You,Alexandra Burke,24lvFiLei3W4DjCUA3LpFY,0.148,0.749,0.943,0.0,0.736,-2.493,0.234,91.996,0.626,212840,6,0,4,41
Starting Over,Chris Stapleton,3K07bGe8iljQ3mOKArHLDo,0.452,0.638,0.538,0.000415,0.0695,-8.445,0.0315,89.124,0.318,240413,10,1,4,78
Station,Dr. Dog,3cjiQdUfVO3068I94pF5Wo,0.244,0.675,0.615,0.000144,0.34,-6.72,0.0295,108.836,0.343,191413,7,1,4,30
Statistics,Lyfe Jennings,2SKrFsrNoT1CO2uBDd9Ora,0.0159,0.691,0.547,2.22e-05,0.245,-6.071,0.0386,133.999,0.552,203773,1,0,4,39
Stay,The Kid Laroi,5HCyWlXZPP0y6Gqq8TgA20,0.0383,0.591,0.764,0.0,0.103,-5.484,0.0483,169.928,0.478,141806,1,1,4,85
Stay Awhile,Sister Hazel,7FWPmOhpj5kLosouXehDKV,0.021,0.633,0.672,1.79e-06,0.248,-7.335,0.0277,119.963,0.794,240173,2,1,4,12
Stay Here Forever,Jewel,6sYyqlXXqmAD9poZOFDpLt,0.402,0.62,0.706,0.0,0.203,-4.234,0.0274,88.007,0.608,179147,7,1,4,29
Stay Lucky,The Gaslight Anthem,3gBn2DtEPFLI0jY4zOYZ6f,0.00287,0.463,0.976,0.0331,0.379,-3.226,0.0471,91.925,0.938,188707,10,1,4,40
Stay The Night,Sigala,4qtdkdTY1t3RmlmSbWykzR,0.177,0.636,0.936,0.0,0.0879,-2.65,0.0729,124.034,0.415,171955,7,0,4,67
Stay Too Long,Plan B,6USQ4Uegp75QOleSdgwIib,0.000315,0.487,0.957,0.00186,0.113,-4.748,0.0643,173.981,0.136,426480,0,1,4,44
Steel Town,Airbourne,7DPEgKkrqoqsnAuMb5G9JF,5.76e-05,0.455,0.988,0.471,0.267,-2.895,0.0704,127.466,0.468,189680,2,1,4,25
Stephen,Kesha,7p3sQHgW2zz4DWt3zNavQ2,0.104,0.392,0.769,0.0,0.269,-4.091,0.165,99.97,0.524,212373,2,1,4,40
Steppin' Up,M.I.A.,4Xb2SdRFiDaeCo6Cqw8Saq,0.0023,0.634,0.912,0.0,0.58,-3.547,0.184,140.016,0.578,241400,11,0,4,29
Still a Weirdo,KT Tunstall,7CBMeOrdftJPpzmNOe53Xi,0.497,0.746,0.505,6.02e-05,0.0973,-8.972,0.051,95.981,0.461,220280,0,1,4,27
Still Standing,Monica,0cyydvImSVLGFWBAn94Qg6,0.00327,0.637,0.554,0.0,0.196,-6.725,0.0652,146.41,0.219,254013,8,1,4,36
Stop,Sheryl Crow,2o7aRSzel8ccoG4j6ZJaEq,0.728,0.49,0.299,0.0,0.127,-10.547,0.031,107.645,0.247,279000,0,1,3,10
Stop For a Minute,Keane,55YqwT8BH8alblsZ10zVIO,0.0557,0.606,0.784,0.0,0.177,-7.06,0.0381,85.983,0.727,246800,9,0,4,47
Straight to You,Josh Groban,0cOyfq67VzuXezmEdOdIEQ,0.796,0.277,0.353,0.000314,0.145,-6.739,0.0346,74.552,0.0553,250053,8,1,3,23
Stranded,Gang of Four,1QESdko6h3P6s2OreicL4Q,0.00268,0.639,0.913,0.343,0.114,-6.459,0.0338,130.55,0.571,216734,2,0,4,2
Strange Reunions,Yeasayer,7LUXO6fb1E39kG8ROiI7mN,0.0101,0.473,0.637,0.875,0.182,-8.061,0.0766,164.046,0.574,155147,7,0,5,18
Strange Terrain,Circa Survive,6ZufykTt4x0oaVVYDkBAwg,0.000385,0.212,0.925,1.9e-05,0.733,-5.147,0.155,180.258,0.0889,238104,3,1,3,39
Stranger,The New Basement Tapes,7cTg6EhXaeZ96NszCpgIju,0.0291,0.442,0.537,0.0035,0.338,-8.397,0.0272,92.584,0.4,261627,4,1,4,33
Strawberry Girl,Blackmore's Night,1EQKKl7CW6oI0q3UtG5l3b,0.69,0.491,0.475,0.0,0.199,-7.081,0.0264,83.441,0.446,239315,0,1,3,8
Strip Me,Natasha Bedingfield,4vj4okOxlFrGPaXd5nytPl,0.222,0.568,0.78,0.0,0.426,-5.365,0.0854,159.947,0.529,209400,7,1,4,30
Strong Enough,Ray LaMontagne,1M1xjg2N1i5EKosEPtx2T7,0.116,0.717,0.706,1.51e-05,0.184,-8.612,0.0278,130.543,0.967,214653,2,1,4,54
Strong Will Continue,Nas & Damian Marley,2kFjkETIKa147cQ7J9V15Q,0.115,0.576,0.769,0.0,0.0785,-5.536,0.333,202.164,0.653,361467,1,0,4,40
Stronger (Back On The Ground),Nick Jonas & the Administration,6dJzRiQH35LP7M7S01e8cb,0.00395,0.64,0.678,0.000655,0.0671,-5.77,0.0266,90.224,0.627,294573,0,1,4,26
Stuck in the Moment,Justin Bieber,1DyV9obL0pPibOjW5ufg15,0.165,0.721,0.698,0.0,0.133,-6.353,0.0526,89.987,0.365,222960,0,0,4,65
Stuck Like Glue,Sugarland,0JcKdUGNR7zI4jJDLyYXbi,0.329,0.702,0.795,0.0,0.0505,-4.764,0.0568,83.961,0.836,247587,1,1,4,65
Stupid Girl (Only In Hollywood),Saving Abel,6YXMUbeqdQUrNhg9GrykN8,0.000607,0.442,0.779,1.24e-06,0.0902,-5.269,0.0372,151.76,0.266,258640,0,1,4,27
Stylo,Gorillaz,6LUfuyLgvgqrykiTE6sJHY,0.00604,0.686,0.751,0.000849,0.0979,-5.747,0.0604,100.222,0.851,270520,10,0,4,65
Success,Interpol,3NiC5mkc6fwo4QRDOGJ6B8,3.02e-06,0.503,0.865,0.0609,0.328,-6.379,0.044,120.082,0.446,206613,7,1,4,38
Suffocating,Blake Shelton,2pPOulDtoLcv48GJDP2HRC,0.0487,0.491,0.67,6.02e-06,0.0759,-6.529,0.0313,141.87,0.141,211307,0,1,4,14
Summer Day,Sheryl Crow,1UEtgVCtTpmGLD9uKFGW0f,0.126,0.527,0.654,0.0,0.212,-7.321,0.0294,82.75,0.743,269920,2,1,4,27
