Track Name,Artist Name,Release Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,Popularity
Between You and Me,Justin Moore,2016.0,0.567,0.803,11.0,-4.078,0.0,0.046,0.0541,1.59e-06,0.266,0.561,142.037,3.008,31
Beyond The Matrix,Epica,2016.0,0.255,0.941,6.0,-5.385,0.0,0.0874,0.000158,0.00573,0.176,0.461,119.994,6.434666666666667,46
Bibi The Dog,M83,2016.0,0.62,0.768,9.0,-7.028,1.0,0.0404,0.00218,0.244,0.0809,0.807,102.98,3.9,33
Bible And A .44,Ashley McBryde,2016.0,0.582,0.303,10.0,-8.402,1.0,0.0304,0.929,0.000478,0.113,0.372,155.743,3.9308833333333335,54
Big Amount,2 Chainz,2017.0,0.687,0.829,3.0,-4.204,0.0,0.26,0.0124,0.0,0.107,0.154,133.854,3.1344833333333333,54
Big Cat,Wild Beasts,2016.0,0.762,0.498,0.0,-8.221,0.0,0.0323,0.388,9.39e-05,0.0954,0.57,87.024,3.1186666666666665,36
Bing Bong,Super Furry Animals,2016.0,0.623,0.709,4.0,-9.694,1.0,0.0302,0.00299,0.556,0.121,0.414,122.0,5.310783333333333,17
Bitter Fruit,The Kills,2016.0,0.781,0.759,11.0,-7.204,1.0,0.029,0.228,0.00416,0.314,0.735,118.328,4.244433333333333,35
Bitter Salt,Jake Bugg,2016.0,0.63,0.617,5.0,-4.894,1.0,0.0291,0.00055,0.0,0.0921,0.463,124.928,3.1302166666666666,31
Black Barbies,Nicki Minaj,2016.0,0.809,0.588,0.0,-5.167,1.0,0.0869,0.0878,7.24e-05,0.171,0.249,146.024,4.234666666666667,63
Black Beatles,Rae Sremmurd,2016.0,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,4.864883333333333,77
Black Honey,Thrice,2016.0,0.446,0.893,9.0,-6.022,0.0,0.0868,0.00267,8.64e-06,0.08,0.271,152.085,3.99085,58
Black Is the Soul,Korn,2016.0,0.465,0.946,9.0,-4.205,1.0,0.068,1.77e-05,0.0844,0.134,0.338,133.802,4.019116666666666,48
Black Man In A White World,Michael Kiwanuka,2016.0,0.621,0.849,7.0,-7.858,1.0,0.106,0.491,0.000202,0.0758,0.717,103.442,4.316,51
Black Rose,Volbeat,2016.0,0.488,0.884,4.0,-3.832,1.0,0.0543,0.0091,5.66e-06,0.0839,0.495,161.957,3.9217833333333334,52
Black Water Lilies,Aurora,2014.0,0.233,0.57,11.0,-9.445,1.0,0.0429,0.397,0.568,0.198,0.136,161.901,4.714,43
Blame-shifter,Jonathan Jackson + Enation,2017.0,0.284,0.866,4.0,-5.214,1.0,0.0997,0.132,3.1e-05,0.336,0.408,155.875,3.1948833333333333,2
Blended Family (What You Do For Love),Alicia Keys,2016.0,0.721,0.518,9.0,-7.619,1.0,0.0719,0.0658,0.000113,0.069,0.231,96.988,3.5257833333333335,32
Blind Pig,Emmi,2016.0,0.686,0.24,2.0,-13.446,1.0,0.0384,0.692,2.4e-06,0.0495,0.689,100.003,1.4904833333333334,35
Blood Eagle Wings,Anthrax,2016.0,0.473,0.926,1.0,-6.234,0.0,0.0827,0.000231,0.00149,0.0863,0.14,124.947,7.888533333333333,31
Blow Your Mind (Mwah),Dua Lipa,2023.0,0.786,0.472,2.0,-5.866,0.0,0.161,0.827,0.0,0.157,0.485,108.646,2.6621333333333332,0
Blown,DNCE,2016.0,0.628,0.95,7.0,-4.673,1.0,0.0447,0.00116,1.81e-06,0.0964,0.731,129.981,3.2908833333333334,41
Blue Ain't Your Color,Keith Urban,2016.0,0.69,0.416,7.0,-7.865,1.0,0.0335,0.617,1.37e-06,0.102,0.479,82.45,3.8433333333333333,69
Blue And Lonesome,The Rolling Stones,2016.0,0.341,0.833,2.0,-3.986,0.0,0.0551,0.697,0.0674,0.355,0.594,57.772,3.121783333333333,38
Blue Lights,Jorja Smith,2018.0,0.692,0.57,7.0,-8.077,1.0,0.185,0.666,0.0,0.107,0.309,91.917,4.1742333333333335,69
Blue Wall,Issues,2016.0,0.622,0.989,1.0,-2.899,0.0,0.13,0.0137,0.0053,0.358,0.143,120.075,2.68445,30
Body,Russ Millions,2021.0,0.889,0.705,11.0,-8.683,0.0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,3.063833333333333,63
Body Moves,DNCE,2016.0,0.655,0.693,5.0,-5.148,0.0,0.0372,0.00166,0.0,0.0398,0.868,102.028,3.9408833333333333,54
Borderline (An Ode To Self Care),Solange,2016.0,0.69,0.577,0.0,-9.497,1.0,0.0448,0.152,0.0016,0.121,0.472,92.985,3.04555,47
Bored To Death,blink-182,2016.0,0.503,0.966,0.0,-3.876,1.0,0.0944,0.00572,1.55e-06,0.117,0.638,159.95,3.9268833333333335,61
Bored to Death,Eric Hutchinson,2016.0,0.809,0.803,0.0,-3.977,1.0,0.0682,0.263,0.0,0.0782,0.839,111.906,2.65555,27
Born in Dissonance,Meshuggah,2016.0,0.264,0.986,11.0,-5.059,1.0,0.102,4.09e-06,0.00625,0.0535,0.227,106.161,4.57645,51
Both,Headie One,2019.0,0.751,0.674,1.0,-7.101,1.0,0.212,0.565,0.000266,0.114,0.565,145.808,3.5597833333333333,61
Bounce Back,Little Mix,2020.0,0.781,0.854,10.0,-4.118,0.0,0.0745,0.0263,0.000211,0.344,0.41,103.021,2.675866666666667,53
Boy Gets a Truck,Keith Urban,2016.0,0.645,0.693,1.0,-7.13,1.0,0.0338,0.0081,0.000353,0.0654,0.235,117.037,3.4846666666666666,35
Boys That Sing,Viola Beach,2016.0,0.538,0.797,11.0,-6.458,0.0,0.0346,0.0232,0.0,0.0852,0.87,135.524,3.27445,52
Brad Pitt's Cousin,Macklemore & Ryan Lewis,2016.0,0.784,0.836,3.0,-3.248,1.0,0.25,0.164,0.0,0.33,0.928,130.833,3.193783333333333,43
Brave Enough,Lindsey Stirling,2016.0,0.407,0.605,11.0,-5.651,0.0,0.049,0.379,3e-05,0.252,0.279,159.907,4.38355,44
Bread,Laura Mvula,2016.0,0.399,0.285,2.0,-9.582,1.0,0.0405,0.643,0.00565,0.108,0.335,97.325,3.36955,18
Break Into Your Heart,Iggy Pop,2016.0,0.409,0.576,2.0,-6.871,0.0,0.03,0.782,0.28,0.22,0.215,96.361,3.9093333333333335,25
Breakin' Outta Hell,Airbourne,2016.0,0.433,0.99,2.0,-3.427,1.0,0.154,5.45e-05,0.751,0.153,0.231,172.067,3.87375,57
Breakin' Point,Peter Bjorn and John,2017.0,0.614,0.774,11.0,-5.419,0.0,0.0436,0.0011,0.0433,0.0899,0.461,90.989,3.4926666666666666,42
Breathe Life,Jack Garratt,2016.0,0.603,0.601,0.0,-7.511,1.0,0.126,0.00225,0.0358,0.123,0.239,103.985,4.380883333333333,43
Breathing Lightning,Anthrax,2016.0,0.233,0.973,8.0,-5.087,1.0,0.296,0.000733,0.00946,0.103,0.0985,167.578,6.550683333333334,27
Breathing Underwater,Emeli Sandé,2016.0,0.496,0.554,3.0,-8.565,1.0,0.042,0.0754,0.000156,0.457,0.252,77.045,4.381333333333333,43
Breathlessly Waiting,Funeral Suits,2016.0,0.296,0.489,9.0,-7.678,0.0,0.031,0.437,0.00457,0.0995,0.0712,172.119,4.37625,10
Bring On The Holidays,tobyMac,2017.0,0.588,0.723,1.0,-6.725,1.0,0.0293,0.0899,1.05e-05,0.0557,0.333,124.992,3.401283333333333,51
Broke Down,Cole Swindell,2016.0,0.457,0.819,9.0,-3.701,1.0,0.0379,0.0173,0.0,0.111,0.454,139.993,3.395783333333333,42
Broken Glass,Rachel Platten,2017.0,0.68,0.752,1.0,-3.513,0.0,0.0801,0.156,0.0,0.455,0.341,92.008,2.994666666666667,46
Broken Halos,Chris Stapleton,2017.0,0.613,0.564,8.0,-7.085,1.0,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,3.0151166666666667,79
Brotherhood of the Snake,Testament,2016.0,0.289,0.989,1.0,-4.006,1.0,0.11,6e-06,0.179,0.122,0.198,136.419,4.23315,57
Brothers Without A Name,Lucifer's Friend,2016.0,0.566,0.868,2.0,-4.604,1.0,0.035,0.000142,0.00236,0.0979,0.606,103.98,3.3506666666666667,1
Buckshot,Macklemore & Ryan Lewis,2016.0,0.61,0.92,7.0,-4.45,1.0,0.152,0.0369,0.0,0.386,0.81,88.015,3.5611166666666665,38
Built This Pool,blink-182,2016.0,0.536,0.914,4.0,-2.683,1.0,0.131,0.0173,0.000374,0.235,0.0,159.488,0.2777833333333333,6
Bullfight,A Day to Remember,2016.0,0.356,0.954,8.0,-3.543,1.0,0.109,0.000148,0.0,0.0521,0.249,160.401,4.5925,48
Burden,Foy Vance,2016.0,0.55,0.305,2.0,-12.922,1.0,0.037,0.681,0.00302,0.0954,0.205,139.933,3.5411166666666665,39
Buried In Detroit,Mike Posner,2016.0,0.653,0.661,7.0,-8.036,0.0,0.0371,0.162,1.46e-06,0.394,0.651,102.962,3.3891166666666668,36
Burn The Witch,Radiohead,2016.0,0.54,0.847,11.0,-6.52,1.0,0.0297,0.303,0.272,0.109,0.62,148.936,3.676816666666667,60
Burning Bright (Field on Fire),Nine Inch Nails,2016.0,0.241,0.892,1.0,-4.628,1.0,0.0889,0.0524,0.898,0.591,0.178,127.652,5.827216666666667,30
Burnout,Beartooth,2016.0,0.417,0.993,7.0,-3.212,1.0,0.242,5.06e-05,0.00994,0.0731,0.18,199.967,3.07825,35
Bury Me in My Boots,The Cadillac Three,2016.0,0.582,0.778,9.0,-4.082,1.0,0.0423,0.23,0.0,0.0713,0.607,146.03,3.8722166666666666,34
BWU,Tegan and Sara,2016.0,0.731,0.799,2.0,-6.096,1.0,0.0363,0.0244,1.09e-05,0.107,0.637,138.959,3.3626666666666667,32
By Your Side,Rod Wave,2022.0,0.649,0.508,8.0,-10.232,1.0,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,3.234183333333333,71
C++ (Love Will Get You Killed),Every Time I Die,2016.0,0.213,0.925,9.0,-4.333,0.0,0.122,2.41e-06,0.257,0.0618,0.371,162.597,2.7771166666666667,31
California Kids,Weezer,2016.0,0.422,0.953,3.0,-5.927,1.0,0.123,0.00351,1.03e-06,0.575,0.2,152.009,3.423783333333333,44
Call Come Runnin',Taking Back Sunday,2016.0,0.408,0.918,10.0,-4.012,0.0,0.069,0.000214,0.0,0.494,0.393,160.044,3.2148833333333333,32
Call It What It Is,Ben Harper & the Innocent Criminals,2016.0,0.615,0.56,0.0,-7.721,1.0,0.0389,0.442,3.99e-06,0.132,0.502,131.859,3.7933333333333334,29
Call On Me,Raye,2021.0,0.582,0.889,0.0,-4.386,1.0,0.0491,0.021,0.0,0.687,0.438,121.977,3.248,50
Call To Arms,Sturgill Simpson,2016.0,0.333,0.884,11.0,-5.705,0.0,0.0995,0.00198,0.00165,0.0886,0.607,151.996,5.494,45
Calling All My Lovelies,Bruno Mars,2016.0,0.662,0.705,1.0,-6.56,0.0,0.0399,0.0392,2.38e-06,0.105,0.865,159.996,4.168,63
Came Here to Forget,Blake Shelton,2016.0,0.613,0.667,1.0,-6.874,0.0,0.029,0.356,1.29e-05,0.111,0.481,130.023,3.67355,62
Campaign,Ty Dolla $ign,2016.0,0.865,0.718,8.0,-3.882,1.0,0.204,0.0023,7.62e-05,0.264,0.476,153.548,3.960916666666667,44
Campaign Speech,Eminem,2016.0,0.624,0.785,5.0,-4.873,1.0,0.612,0.699,0.0,0.201,0.686,61.918,7.814666666666667,36
Candles and Stars,Sam Phillips,2018.0,0.535,0.368,9.0,-11.704,1.0,0.0299,0.529,5.44e-05,0.109,0.255,121.029,5.14155,11
Candyland,Love and Theft,2016.0,0.496,0.864,10.0,-4.911,1.0,0.0406,0.0888,0.0,0.301,0.678,157.057,3.018666666666667,26
Capsize,Frenship,2016.0,0.683,0.708,5.0,-6.244,0.0,0.0305,0.0398,0.155,0.686,0.355,92.991,3.9617833333333334,69
Carnival Of Fools,Primal Scream,2016.0,0.704,0.574,9.0,-6.018,0.0,0.0306,0.634,0.0145,0.028,0.838,109.018,3.69045,8
Caroline,Arlo Parks,2021.0,0.596,0.576,10.0,-7.956,1.0,0.039,0.379,0.0859,0.107,0.494,160.183,3.61555,59
Carpet,Frenship,2016.0,0.659,0.697,0.0,-7.936,1.0,0.0398,0.0259,0.0118,0.0989,0.615,93.036,4.002666666666666,39
Castro,Yo Gotti,2016.0,0.79,0.544,10.0,-6.624,0.0,0.368,0.643,0.0,0.13,0.467,146.077,3.665783333333333,42
Casual Party,Band of Horses,2016.0,0.472,0.808,6.0,-4.751,1.0,0.0358,8.88e-05,3.17e-05,0.321,0.495,130.063,3.8928833333333333,46
Catherine the Great,The Divine Comedy,2016.0,0.619,0.518,2.0,-9.664,1.0,0.0267,0.564,0.000469,0.116,0.602,111.983,3.0592166666666665,27
Cave Song,Pretty Vicious,2016.0,0.472,0.922,9.0,-3.822,1.0,0.0837,0.000364,3.07e-06,0.286,0.456,104.872,2.35015,53
Chain Breaker,Zach Williams,2017.0,0.467,0.715,0.0,-5.076,1.0,0.0348,0.0231,0.0,0.144,0.367,156.074,3.27445,66
Chain of Keys,PJ Harvey,2016.0,0.519,0.494,7.0,-10.035,1.0,0.0246,0.735,0.0,0.288,0.412,86.036,3.1562166666666664,9
Champagne Problems,Taylor Swift,2020.0,0.462,0.24,0.0,-12.077,1.0,0.0377,0.92,0.0,0.113,0.32,171.319,4.066666666666666,82
Chantaje,Shakira,2017.0,0.852,0.773,8.0,-2.921,0.0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,3.264,77
Cheap Cologne,William Michael Morgan,2016.0,0.766,0.67,5.0,-7.578,1.0,0.0255,0.165,0.000114,0.0981,0.63,101.965,3.468,33
Cheap Thrills,Sia,2016.0,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,3.5277833333333333,71
Cheaper To Drink Alone,Black Stone Cherry,2016.0,0.46,0.871,8.0,-5.093,1.0,0.0553,9.74e-05,0.00206,0.0292,0.723,170.096,3.852,38
Chemical Switches,Andrew Bird,2016.0,0.673,0.136,0.0,-15.75,1.0,0.0418,0.96,0.0213,0.111,0.524,125.296,3.3762166666666666,31
Chevrolet DJ,Cole Swindell,2016.0,0.521,0.717,7.0,-4.081,1.0,0.0292,0.157,0.0,0.21,0.638,136.046,3.7251166666666666,34
Chewing Gum,Nina Nesbitt,2016.0,0.724,0.869,6.0,-3.175,0.0,0.0464,0.115,0.0,0.0605,0.565,118.017,3.32835,33
Child's Play,Drake,2016.0,0.746,0.475,10.0,-11.243,0.0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,4.023333333333333,70
Chill Bill,Rob $tone,2016.0,0.886,0.427,6.0,-10.028,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034,2.9530666666666665,77
Chill Out,Ray BLK,2016.0,0.694,0.503,11.0,-7.661,0.0,0.358,0.0699,0.00014,0.114,0.657,93.579,4.6383,38
Chocolate Drops,Iggy Pop,2016.0,0.676,0.649,9.0,-7.319,0.0,0.0247,0.267,0.027,0.103,0.843,97.414,3.973333333333333,24
Christmas Makes Me Cry,Kacey Musgraves,2016.0,0.476,0.206,11.0,-10.4,1.0,0.0349,0.9,1.35e-05,0.229,0.2,94.786,2.84645,56
Chunky,Bruno Mars,2016.0,0.571,0.539,5.0,-4.446,0.0,0.116,0.0208,0.0,0.125,0.727,202.103,3.116216666666667,71
Circle Of Love,Jennifer Nettles,2016.0,0.356,0.355,0.0,-7.715,1.0,0.0308,0.844,1.18e-05,0.109,0.225,167.504,3.79755,36
CIRKLON3,Aphex Twin,2016.0,0.799,0.887,5.0,-9.269,0.0,0.0469,0.391,0.915,0.106,0.595,117.97,8.232,29
Classic Masher,Pixies,2016.0,0.447,0.702,2.0,-5.747,1.0,0.0366,0.000784,0.00894,0.625,0.622,137.886,2.6237833333333334,34
Clean Up On Aisle Five,Mo Pitney,2016.0,0.484,0.349,9.0,-9.425,1.0,0.0314,0.648,4.72e-05,0.118,0.21,78.077,3.696,18
Clear,Needtobreathe,2016.0,0.422,0.503,5.0,-8.553,1.0,0.0273,0.203,0.0029,0.11,0.19,155.996,6.851333333333334,41
Cliffs,Farro,2016.0,0.492,0.889,5.0,-4.886,1.0,0.0374,0.000182,2.6e-06,0.316,0.428,147.032,3.311166666666667,14
Clockworks,Meshuggah,2016.0,0.431,0.98,10.0,-5.313,0.0,0.107,2.01e-06,0.831,0.289,0.366,129.935,7.250666666666667,44
Close,Rae Sremmurd,2018.0,0.691,0.736,0.0,-4.993,1.0,0.0321,0.104,0.0,0.111,0.0395,140.034,3.2251666666666665,59
Close Encounters,Bat for Lashes,2016.0,0.21,0.346,2.0,-11.355,0.0,0.0315,0.902,0.0,0.0853,0.141,90.481,4.164666666666666,19
Closer To an Animal,Sonata Arctica,2016.0,0.367,0.937,1.0,-3.909,1.0,0.0574,3.34e-05,0.304,0.402,0.229,199.93,5.378133333333333,34
Clumsy,Britney Spears,2020.0,0.771,0.479,5.0,-7.122,0.0,0.133,0.0688,0.0,0.0889,0.363,103.934,3.05645,41
Coalesce (Synesthesia Pt. II),Jack Garratt,2016.0,0.67,0.576,0.0,-10.585,1.0,0.236,0.0782,4.23e-05,0.61,0.442,113.032,2.39045,32
Coconut Oil,Lizzo,2016.0,0.58,0.752,0.0,-5.049,1.0,0.303,0.114,0.0,0.144,0.512,138.15,3.7531833333333333,42
Cold Little Heart,Michael Kiwanuka,2017.0,0.629,0.58,7.0,-6.208,0.0,0.0278,0.357,0.000353,0.436,0.655,110.264,3.505,75
Cold Spot,Kane Brown,2017.0,0.662,0.517,0.0,-6.112,1.0,0.0265,0.314,0.0,0.238,0.208,123.92,3.626,35
Cold Water,Major Lazer,2016.0,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.501,92.943,3.0893333333333333,69
Cold Winter Sun,Demon Hunter,2017.0,0.527,0.947,1.0,-3.307,0.0,0.145,8.51e-05,0.0646,0.0542,0.427,114.979,3.4297833333333334,40
Come Around,Papa Roach,2019.0,0.43,0.902,2.0,-5.462,1.0,0.143,0.0561,0.0025,0.0883,0.141,185.955,3.516033333333333,55
Come To Mama,Lady Gaga,2016.0,0.395,0.867,0.0,-5.805,1.0,0.105,0.0161,0.0,0.141,0.557,179.911,4.246216666666666,47
Conceal,Banks and Steelz,2016.0,0.6,0.808,4.0,-7.124,0.0,0.0678,0.0589,0.000604,0.106,0.652,154.04,3.9977833333333335,16
Confusion,Metallica,2016.0,0.45,0.991,4.0,-3.532,1.0,0.0656,3.06e-05,0.0247,0.126,0.337,122.285,6.6871,37
Consequence Of Love,Gregory Porter,2016.0,0.585,0.355,9.0,-9.569,0.0,0.0482,0.884,0.00171,0.109,0.302,127.475,3.3353166666666665,36
Consideration,Rihanna,2016.0,0.883,0.584,7.0,-2.102,0.0,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,2.68445,73
Consume Or Be Consumed,Soft Play,2016.0,0.238,0.96,0.0,-0.885,1.0,0.16,0.00226,0.00157,0.274,0.454,187.79,3.3391,33
Contagious,Of Mice & Men,2016.0,0.584,0.972,5.0,-4.124,1.0,0.0635,1.87e-05,0.00944,0.544,0.56,104.486,3.2053833333333333,28
Controlla,Drake,2016.0,0.59,0.468,10.0,-11.083,0.0,0.185,0.0789,0.0,0.101,0.349,92.287,4.087116666666667,74
Conversation Piece,Kings of Leon,2016.0,0.425,0.593,4.0,-7.419,1.0,0.0241,0.35,0.488,0.216,0.653,170.506,4.98755,52
Cooked Food,Wretch 32,2016.0,0.74,0.719,8.0,-6.771,1.0,0.291,0.436,0.0,0.102,0.302,93.986,3.14555,26
Cool Girl,Tove Lo,2016.0,0.674,0.694,9.0,-7.076,0.0,0.109,0.313,7.17e-06,0.0752,0.203,101.993,3.31965,65
Cool Papa Bell,Paul Simon,2016.0,0.734,0.704,10.0,-6.787,1.0,0.0405,0.242,2.53e-05,0.335,0.892,119.921,4.04355,21
Coward,Yael Naïm,2016.0,0.528,0.0694,0.0,-15.965,0.0,0.0339,0.987,0.0134,0.0628,0.146,99.97,4.458666666666667,8
Cowards,Raleigh Ritchie,2016.0,0.627,0.495,11.0,-8.113,1.0,0.0426,0.0409,0.0,0.111,0.23,77.452,3.76645,37
Cranes In The Sky,Solange,2016.0,0.719,0.615,6.0,-5.972,1.0,0.045,0.408,0.000147,0.235,0.465,96.988,4.182883333333334,65
Crazy=Genius,Panic! At The Disco,2016.0,0.455,0.91,2.0,-4.464,1.0,0.166,0.000247,0.0,0.107,0.447,114.109,3.300666666666667,64
Creating God,Avenged Sevenfold,2016.0,0.467,0.967,7.0,-5.907,1.0,0.195,7.64e-05,0.287,0.324,0.31,149.956,5.576666666666667,40
Cruisin',Colbie Caillat,2016.0,0.66,0.619,4.0,-7.637,1.0,0.0531,0.698,0.0,0.115,0.772,107.052,3.36755,26
CRZY,Kehlani,2017.0,0.827,0.702,6.0,-7.264,1.0,0.267,0.226,5.04e-05,0.158,0.694,130.02,3.195333333333333,56
Cut Me Loose,Killswitch Engage,2016.0,0.542,0.985,4.0,-2.759,0.0,0.0641,5.28e-05,7.56e-05,0.357,0.266,138.043,3.0291166666666665,43
Cut To The Feeling,Carly Rae Jepsen,2017.0,0.71,0.909,2.0,-2.777,1.0,0.0639,0.0135,0.00123,0.303,0.648,115.001,3.466,62
Cynical,blink-182,2016.0,0.49,0.965,5.0,-2.964,1.0,0.187,0.00248,0.0,0.0763,0.25,100.025,1.9253333333333333,51
D.R.A.M. Sings Special,Chance the Rapper,2016.0,0.404,0.206,3.0,-12.841,1.0,0.0409,0.939,0.075,0.138,0.214,148.005,1.6931666666666667,46
D.R.U.G.S.,Ab-Soul,2016.0,0.715,0.447,10.0,-10.523,0.0,0.166,0.216,0.00107,0.249,0.417,131.99,5.9472,43
Daddy Lessons,Beyoncé,2016.0,0.643,0.503,7.0,-8.37,1.0,0.216,0.273,0.0,0.349,0.598,90.886,4.799783333333333,64
Daddy's Little Girl,The Shires,2016.0,0.427,0.376,11.0,-8.812,1.0,0.0318,0.785,0.0,0.0736,0.334,78.444,3.1606666666666667,47
Damn Drunk,Ronnie Dunn,2016.0,0.633,0.729,0.0,-5.135,1.0,0.0276,0.0363,1.79e-06,0.111,0.414,103.989,4.407783333333334,46
Dance Like Yo Daddy,Meghan Trainor,2017.0,0.708,0.844,7.0,-4.558,1.0,0.0763,0.0523,0.0,0.327,0.924,140.018,3.054,43
Dance Monkey,Tones and I,2019.0,0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,3.4906333333333333,77
Dancin' In Circles,Lady Gaga,2016.0,0.635,0.718,0.0,-7.775,0.0,0.119,0.0304,0.000383,0.233,0.787,171.915,3.4528833333333333,53
Dancing Around It,Charles Kelley,2016.0,0.791,0.613,6.0,-8.88,1.0,0.0269,0.0956,0.000306,0.119,0.735,107.027,4.61045,23
Dandy,Ian Hunter,2016.0,0.52,0.797,1.0,-4.624,0.0,0.0454,0.0677,0.0004,0.0975,0.38,111.009,4.693333333333333,5
Dang!,Mac Miller,2016.0,0.836,0.67,5.0,-6.907,0.0,0.23,0.00826,0.000355,0.0837,0.556,107.018,5.089166666666666,74
Dangerous Woman,Ariana Grande,2016.0,0.664,0.602,4.0,-5.369,0.0,0.0412,0.0529,0.0,0.356,0.289,134.049,3.93245,72
Dangerously,Charlie Puth,2016.0,0.696,0.517,2.0,-8.379,0.0,0.0366,0.364,0.0,0.197,0.23,112.291,3.3188833333333334,61
Dark Energy,The Cult,2016.0,0.421,0.941,11.0,-4.89,0.0,0.101,5.03e-05,0.0722,0.0852,0.134,154.969,4.4667666666666666,16
Dark Necessities,Red Hot Chili Peppers,2016.0,0.7,0.742,5.0,-6.777,0.0,0.0716,0.0722,0.0199,0.11,0.197,91.959,5.033333333333333,76
Darkened Flags on the Cusp of Dawn,Drive-By Truckers,2016.0,0.484,0.665,2.0,-5.98,0.0,0.0328,0.0023,0.0358,0.0966,0.57,123.62,2.7011166666666666,17
Darkness and Light,John Legend,2016.0,0.593,0.783,0.0,-3.717,0.0,0.183,0.16,7.91e-05,0.0765,0.6,121.778,3.8466666666666667,40
Daughter,Brandy Clark,2016.0,0.69,0.902,5.0,-4.848,1.0,0.0358,0.0113,1.43e-06,0.278,0.909,93.002,3.33,20
David's Song,Robbie Williams,2016.0,0.533,0.469,0.0,-6.493,1.0,0.027,0.244,3.29e-05,0.114,0.202,76.62,4.238,29
Daybreak,DevilDriver,2016.0,0.457,0.981,8.0,-4.11,1.0,0.104,9.08e-05,4.86e-05,0.401,0.191,132.01,4.37215,25
Dear Life,Beck,2017.0,0.511,0.672,1.0,-5.44,1.0,0.0279,0.0026,0.00688,0.254,0.553,165.997,3.7372833333333335,44
Dear Me,Nichole Nordeman,2017.0,0.345,0.413,1.0,-7.805,1.0,0.0349,0.0504,0.0,0.0906,0.241,78.634,5.460666666666667,40
Death Dream,Frightened Rabbit,2016.0,0.122,0.549,0.0,-7.389,1.0,0.0362,0.63,0.0158,0.0908,0.201,67.327,4.1131166666666665,33
Deep Blues,Kano,2016.0,0.529,0.804,8.0,-8.445,1.0,0.0819,0.344,0.00103,0.179,0.825,156.519,3.1246666666666667,29
Defeatist,Eisley,2017.0,0.456,0.754,5.0,-5.597,1.0,0.0284,0.0134,0.0,0.283,0.488,165.013,3.524783333333333,23
Deja Vu,Olivia Rodrigo,2021.0,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917,3.5917833333333333,88
Demagogue,Franz Ferdinand,2016.0,0.631,0.852,2.0,-6.495,1.0,0.0356,0.00986,7.7e-06,0.0685,0.611,121.121,2.6666666666666665,20
Demolition Man,Lucifer's Friend,2021.0,0.368,0.967,6.0,-3.614,0.0,0.1,0.000112,5.4e-05,0.216,0.585,198.056,4.27045,1
Desert Island Disk,Radiohead,2016.0,0.56,0.282,0.0,-13.241,1.0,0.0287,0.868,0.529,0.11,0.158,112.009,3.7449666666666666,52
Despacito,Luis Fonsi,2019.0,0.655,0.797,2.0,-4.787,1.0,0.153,0.198,0.0,0.067,0.839,177.928,3.8226666666666667,81
Detour,Cyndi Lauper,2016.0,0.544,0.459,8.0,-10.6,1.0,0.111,0.334,0.0,0.289,0.669,202.493,2.9233333333333333,30
Devastated,Joey Bada$$,2017.0,0.812,0.628,10.0,-6.164,0.0,0.0682,0.0634,0.0,0.254,0.485,123.004,3.4509833333333333,69
Diamond Heart,Lady Gaga,2016.0,0.662,0.632,3.0,-5.427,0.0,0.0632,0.0585,2.73e-06,0.131,0.402,127.754,3.5071166666666667,54
Die For A Lie,Anvil,2016.0,0.306,0.984,7.0,-2.5,1.0,0.154,7.09e-06,1.57e-05,0.063,0.65,166.775,3.2477833333333335,4
Different Drugs,Bloc Party,2016.0,0.628,0.583,0.0,-9.807,1.0,0.0401,0.000763,0.00014,0.129,0.237,129.978,5.434066666666666,33
Different for Girls,Dierks Bentley,2016.0,0.655,0.768,4.0,-5.616,1.0,0.0365,0.385,0.000257,0.0733,0.431,92.021,3.006,57
Dig Your Roots,Florida Georgia Line,2016.0,0.459,0.799,7.0,-4.593,1.0,0.0417,0.354,0.0,0.339,0.447,139.91,3.5673333333333335,44
Digging for Windows,Zack de la Rocha,2016.0,0.73,0.781,1.0,-5.822,1.0,0.0502,0.104,0.000108,0.111,0.309,118.952,3.5208833333333334,32
Dirt on My Boots,Jon Pardi,2016.0,0.683,0.796,11.0,-4.179,1.0,0.0285,0.111,0.0,0.197,0.531,90.031,3.3648833333333332,77
Dirty Mercy,Gin Wigmore,2018.0,0.547,0.939,6.0,-2.145,0.0,0.0572,0.0573,0.0,0.658,0.557,121.966,3.419783333333333,33
