Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Adrenalina,Wisin,2eqDUxbd0JPEhNrJdPlHLs,0.0856,0.685,0.944,0.0,0.0927,-2.793,0.145,124.987,0.757,235547,5,1,4,65
Afire Love,Ed Sheeran,12B0Twa9kRz45Xw2PgXHJm,0.464,0.552,0.637,1.63e-05,0.136,-6.568,0.0445,97.97,0.333,314280,5,1,4,59
Afraid of Nothing,Sharon Van Etten,3IjshyH1qjppgvHWD38TVf,0.831,0.148,0.336,0.00258,0.0763,-9.183,0.0294,92.106,0.0397,245160,7,1,3,36
After Party,Dustin Lynch,1JQVMN3zTi6YDSIEMCu8b7,0.000588,0.434,0.795,0.0,0.392,-4.989,0.0339,83.904,0.235,195573,7,1,4,30
After The Disco,Broken Bells,1MmDfBzGsWKXb0rQfTyvOy,0.00226,0.729,0.74,0.0305,0.13,-5.444,0.0258,115.984,0.966,219293,9,1,4,54
Agatha Chang,Eels,1bKmhZgf3JOrHyiucpNDCl,0.866,0.412,0.127,0.0397,0.0935,-17.71,0.0361,124.662,0.121,208213,2,1,4,14
Ain't Worth the Whiskey,Cole Swindell,4B1FxT0hP5dMWL64ubGR6P,0.0329,0.427,0.745,0.0,0.139,-3.866,0.0317,153.606,0.507,190587,2,1,4,20
Air Balloon,Lily Allen,1DIS8YXZKxePLmY7Z8UC4I,0.0195,0.717,0.678,0.000434,0.201,-6.167,0.0379,94.976,0.556,228350,8,1,4,44
Air Guitar,McBusted,6WTfgZm2a1uSFfMvLDPGS4,0.00466,0.477,0.898,0.0,0.0964,-4.169,0.0922,201.948,0.433,198920,1,0,4,41
Akeda,Matisyahu,7q7yZe7jb9f73Npsz7pvrp,0.702,0.422,0.182,0.000265,0.0678,-16.806,0.0366,66.557,0.0785,169552,0,1,5,20
Alexandra,Laura Marling,1HlSDISbjoxt2tpimT8s6f,0.0977,0.451,0.529,0.0,0.106,-8.491,0.0323,168.861,0.215,199520,5,1,4,38
All About It,Hoodie Allen,2rvHIXjN4TCFuFLZk3qAxn,0.0124,0.738,0.87,0.0,0.14,-5.343,0.0844,89.988,0.845,205733,1,0,4,39
All About That Bass,Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7,0.0573,0.807,0.887,2.87e-06,0.124,-3.726,0.0503,134.052,0.961,187920,9,1,4,75
All Along,Julia Cannon,40Lr37TXqXHH6395PUcscY,0.895,0.432,0.0988,1.63e-06,0.0795,-16.837,0.029,95.661,0.236,261632,0,1,3,0
All Fall Down,Travis,21C3l6n8vd60TZhOqCtncr,0.887,0.477,0.263,0.419,0.107,-13.027,0.0306,79.147,0.183,207533,0,1,4,37
All For Nothing,Linkin Park,5Rcs3fREgibWujLUlUb8KA,0.000203,0.461,0.958,9.33e-06,0.459,-3.852,0.124,159.974,0.264,213653,4,0,4,50
All For One,The Stone Roses,7d339Lvm6sTy8HId4HIzfY,0.000232,0.263,0.833,6.47e-05,0.111,-6.769,0.0601,143.61,0.305,215547,0,1,4,26
All For You,Cian Ducrot,29Co9NKhOM5R9vWCrpkPPK,0.805,0.551,0.268,0.0,0.0977,-9.954,0.0427,77.079,0.335,219381,2,1,3,63
All Hands On Deck,Tinashe,1kXmApTm4wonqscYBoLwxj,0.386,0.798,0.532,4.31e-05,0.196,-4.329,0.0489,96.992,0.372,221040,7,0,4,55
All His Saints,Lee Ann Womack,0KxSYAsHY8CnqSGVwjzHRh,0.678,0.661,0.788,8e-05,0.0884,-7.905,0.0482,168.098,0.685,202958,10,1,4,7
All I Ever Need,Austin Mahone,0YEsfwQpG7ofdIiHWA0dHi,0.117,0.708,0.647,0.0,0.111,-6.128,0.0298,129.95,0.654,213747,11,1,4,67
All I Ever Wanted,Fredo,4jPNeDjE1uqswNYqHyyozA,0.194,0.875,0.679,0.0,0.124,-7.686,0.131,120.067,0.191,268000,8,1,4,44
All I Need is You,Lecrae,24f3lQnwL9vL2GUu8sdoBP,0.0448,0.696,0.558,0.0,0.241,-7.498,0.115,78.532,0.588,224563,11,0,4,50
All In One Night,Stereophonics,5JZdu2fK7qvJgg0DfVmJe5,0.134,0.569,0.668,0.00408,0.0855,-6.109,0.0266,83.015,0.714,317187,9,0,4,51
All Is Fair In Love And Brostep,Skrillex,3XThyUoEI8BPDjdu954Uof,0.00112,0.581,0.925,0.0,0.406,-3.213,0.151,139.982,0.269,249120,11,1,4,52
All My Friends Are Dead,Sebastian Bach,117H2AnLnY2yNzZOs5Ko0v,3.5e-05,0.279,0.918,0.658,0.211,-4.33,0.0369,144.05,0.468,278760,10,1,4,12
All My Love,Cash Cash,1839RWzPRZCVgvamu4sHSN,0.148,0.59,0.871,0.0,0.0739,-3.353,0.0891,134.956,0.304,191331,11,0,4,50
All of the Stars,Ed Sheeran,3Th56VIq2sEaEmPPETu7p5,0.00886,0.54,0.557,0.000182,0.307,-6.097,0.0259,75.035,0.287,237147,11,1,4,54
All or Nothing at All,Switchfoot,4ZxaKhhWjtX84m2lLKguqn,0.000204,0.604,0.784,0.0,0.0761,-6.015,0.0275,111.963,0.49,227760,0,1,4,32
All Rise,Wovenwar,2ZQwJwlQnYiIyTJlR551JB,5.29e-05,0.365,0.987,2.46e-05,0.215,-1.241,0.119,159.964,0.128,216933,6,0,4,33
All That's Left,Miranda Lambert,0DwndJCTTyGidd4ZXEzuk6,0.456,0.742,0.667,0.0,0.131,-6.127,0.0383,120.762,0.909,191933,9,1,4,27
All the Rage Back Home,Interpol,30rUH583B1TFoisTeBfuA2,4.23e-05,0.26,0.91,0.532,0.278,-5.765,0.059,84.507,0.349,262427,7,1,4,57
All There Is To Say,Wishbone Ash,2UeDKrhxpJ8euZVBEMwhcm,0.334,0.585,0.478,0.0162,0.152,-11.768,0.03,121.017,0.344,444280,9,0,4,7
All Things Go,Nicki Minaj,0MVUm3Nied9ocRAkDjRWvP,0.0718,0.751,0.463,1.6e-05,0.105,-10.966,0.281,124.009,0.276,293733,1,1,4,46
All Under One Roof Raving,Jamie xx,6giQSCiUkjiYkMsCXZ3ZAy,0.0396,0.82,0.797,0.359,0.128,-11.173,0.154,116.871,0.0633,359930,1,1,4,44
All We Got,Chance the Rapper,3ZLyt2ndLFBh148XRYjYYZ,0.308,0.531,0.544,1.89e-06,0.0835,-8.615,0.462,131.921,0.398,203794,0,0,4,61
All You Can Carry,Tom Petty & the Heartbreakers,757plEIHl29OU5hOMRvJnH,0.368,0.511,0.774,7.69e-06,0.265,-4.281,0.0276,115.385,0.74,274813,9,1,4,25
All You Had To Do Was Stay,Taylor Swift,6GXgd1BPD9bUpqw5AntGV5,0.000718,0.586,0.72,0.0,0.0949,-5.556,0.035,97.057,0.481,193289,0,1,4,83
All You've Ever Wanted,Casting Crowns,5lSVszuv0PGnfvh2HTWq1k,0.195,0.522,0.857,0.0,0.204,-6.511,0.0384,157.878,0.601,241747,9,1,4,43
Allons-y (1),Pink Floyd,5Cs8YMRH3hfaLK4HPUFe9l,0.17,0.529,0.56,0.761,0.359,-13.781,0.0343,113.142,0.312,117280,4,0,4,40
Almost Everything,The Hold Steady,2twDf6VhhaCeBFQslqMQI1,0.51,0.515,0.457,0.00547,0.112,-11.072,0.0341,139.602,0.356,255960,7,1,3,11
Almost Like The Blues,Leonard Cohen,0nlNtWasNLQRXBhAh06jvl,0.491,0.753,0.281,0.114,0.0933,-15.076,0.161,164.067,0.921,208080,2,0,4,47
Always In My Head,Coldplay,0FMjqbY3aWo1QDbo3GwXib,0.0127,0.495,0.502,0.689,0.068,-9.307,0.0259,97.546,0.0394,216627,5,1,3,67
Always Into Something,Stalley,3INjq8ZrH4qZHDGiKg8QDS,0.136,0.824,0.886,0.0,0.101,-2.676,0.235,84.03,0.635,191933,1,1,4,20
Always On,Death From Above 1979,2IKXIejpzcK8YRQaA7Zn4O,7.2e-05,0.361,0.982,0.0,0.0724,-2.302,0.102,104.879,0.264,152907,1,1,3,28
Am I Wrong,Anderson Paak,1UjyF6okUHhnVxaLV8ojsA,0.0588,0.729,0.799,0.00218,0.0948,-7.378,0.0779,115.04,0.532,253520,11,0,4,56
American Dream Plan B,Tom Petty & the Heartbreakers,5TCq5VBFgZx6Pg3qeGqUE4,0.174,0.687,0.612,0.0,0.125,-4.777,0.0446,128.373,0.801,179427,2,1,4,29
American Dreamers,Kristian Bush,4KUvzBBXb5CLIzhKo52tMU,0.553,0.475,0.378,0.0,0.176,-6.39,0.0285,77.644,0.376,199000,9,1,4,2
American Flag on the Moon,Brad Paisley,6OoqZAWnNYcyzc2wd1ZCgj,0.116,0.55,0.539,1.68e-05,0.444,-8.678,0.0241,92.056,0.245,228000,7,1,4,28
American Kids,Kenny Chesney,1dgWTMoHwTUnQhOQ8SR5fV,0.0476,0.782,0.589,5.84e-06,0.0366,-7.37,0.0803,85.022,0.849,182960,0,1,4,75
American Middle Class,Angaleena Presley,2moP5mPgN2GiDg4O2kByhl,0.0793,0.639,0.72,0.0,0.274,-7.307,0.0525,80.507,0.645,227932,2,0,4,7
Amnesia,Josh Abbott Band,3NpezR4c8LWZ4rHdfFDkYk,0.0574,0.52,0.888,0.0,0.114,-5.188,0.0839,150.087,0.537,213762,0,1,4,37
Among The Living Dead,Iced Earth,3cqzJz8ZdNdpP9DA5HnsnL,3.79e-05,0.342,0.955,0.52,0.375,-4.808,0.124,191.997,0.406,314547,10,1,4,20
An Island,Chevelle,1tp71Xmh3NRY4kBhE5dznl,4.15e-05,0.477,0.856,0.352,0.0772,-5.919,0.0497,95.976,0.354,311805,0,1,4,43
And He's Waiting,Danika Portz,7oYwsNOGIlEOkmketdmDRT,0.41,0.387,0.387,4.03e-05,0.0983,-7.913,0.0387,163.988,0.147,223907,7,1,4,1
And We Run,Within Temptation,4AJGaPCvod4mWjBLWPfH3b,0.0525,0.544,0.829,1.15e-06,0.0615,-4.591,0.0458,129.005,0.173,230067,6,0,4,55
Angel in Blue Jeans,Train,2GxGYGrixbXPFojONbzdo9,0.0151,0.61,0.817,9.09e-06,0.0998,-4.775,0.0331,115.036,0.688,205973,0,1,4,55
Angel Like You,Eli Young Band,3yjtMjmcij9yxbxOeMqDGB,0.438,0.582,0.713,0.0,0.157,-4.647,0.0286,126.984,0.469,205667,7,1,4,24
Angel Of Small Death And The Codeine Scene,Hozier,6JmSfynzr6E0QllQZNEXEb,0.201,0.364,0.64,7.25e-05,0.12,-5.757,0.0506,93.507,0.386,219213,4,1,4,68
Animal Ambition,50 Cent,4dJ9N1dZmX5ON6bpEsC334,0.451,0.544,0.606,4.85e-06,0.363,-5.1,0.264,80.213,0.238,188287,9,1,4,40
Animales,Romeo Santos,1JHHPRDCXts9M7mTyVN3Ja,0.0278,0.765,0.603,0.0,0.128,-6.423,0.242,93.005,0.244,169880,10,0,4,52
Anomaly,Lecrae,05xew4JGE0lPHpshEDhHFd,0.203,0.651,0.695,0.00124,0.143,-7.263,0.0453,128.973,0.288,149987,4,1,4,31
Another Day,Druckfarben,5papPdnDlkAohnDG0R5zPV,0.0263,0.39,0.656,0.00075,0.577,-6.333,0.0306,99.045,0.171,321033,2,1,3,0
Another Sunday in the South,Miranda Lambert,0nb1lylqpHJsHfPUqHvpSN,0.116,0.515,0.685,0.0,0.102,-6.127,0.0295,170.075,0.651,230853,0,1,4,34
Another Train,Mary Gauthier,3JIFUV034ANEIt5lWXgH2Z,0.675,0.571,0.247,0.0459,0.265,-14.71,0.0317,119.527,0.171,331400,7,1,4,8
Another's Arms,Coldplay,22uzF19LxQW87kOVkR79Fq,0.00715,0.516,0.572,0.254,0.139,-9.037,0.0291,160.023,0.351,234413,8,1,4,55
ANOTHERLOVE,Prince,1M9LnSZjeyLKn0GwT1Xg27,0.294,0.839,0.526,0.000599,0.325,-12.717,0.0403,103.974,0.863,240693,9,1,4,43
Anything Goes,Florida Georgia Line,46ZfPS5VpSQVU5gb82hg3K,0.00182,0.458,0.976,0.0,0.193,-3.791,0.0459,154.007,0.76,218867,0,1,4,63
Anywhere For You,John Martin,73X5bX2sYzTkjvYe0Dvfyh,0.00185,0.447,0.933,0.0,0.0682,-2.978,0.0729,127.993,0.288,209621,3,1,4,33
AOV,Slipknot,2qfLaOWD7bB4J1Val3vO4K,0.000507,0.536,0.988,6.45e-05,0.366,-1.777,0.0671,130.777,0.231,332907,7,1,4,58
Aphorismic Wasteland Blues,Howler,6tZaaRbIUIePDQ593eJKTZ,0.622,0.439,0.816,0.711,0.206,-7.365,0.0423,104.909,0.747,154680,6,1,4,3
Apparently,J. Cole,5O59s7bCgTFsXDXlWecyQ1,0.605,0.802,0.544,0.0,0.102,-9.212,0.0686,133.992,0.57,292865,5,1,4,71
Aquarius,Tinashe,1y4qUmdo0DTgKC5OME5zie,0.00747,0.591,0.492,0.0148,0.0951,-10.568,0.169,159.908,0.209,235093,11,0,4,44
Arbaden (Maggie's Babby),Robert Plant,073HIVDJxbfXsiphcu7tyw,0.383,0.541,0.661,0.458,0.178,-10.171,0.0478,96.66,0.0696,164280,4,0,3,18
Are You Leaving With Him,Luke Bryan,7z6s46Ty2Gx4KFV6qeldC6,0.0186,0.509,0.853,0.0,0.0812,-4.737,0.0577,157.833,0.637,203973,2,1,4,40
Are You What You Want to Be,Foster the People,3CVPyuuD6HxWXgPbbGqbg6,0.00702,0.599,0.816,2.8e-06,0.508,-5.002,0.0514,126.02,0.595,270840,6,0,4,56
Armorist,Overkill,0TU8QEydFsFNTvcnFGZmJq,0.00225,0.34,0.995,0.0291,0.0937,-2.753,0.215,196.988,0.237,233213,7,1,4,18
Army of Angels,The Script,7kBZa4WCbZGkJzi2gCr401,0.0343,0.492,0.578,0.0,0.0988,-6.604,0.0268,93.976,0.127,238200,0,1,4,40
Around Town,The Kooks,36pHJ5lqNQTLLzGTy8G7xV,0.0218,0.578,0.933,1.19e-05,0.374,-3.469,0.0582,106.973,0.513,250692,9,0,4,50
Arrival In Nara,Alt-J,4BVm9zEoX4Z73LeFAab0PC,0.963,0.484,0.0823,0.114,0.111,-20.53,0.0533,119.523,0.175,253418,9,0,4,39
Arrows,Fences,6nTqAwkbh7I2ij0N52dxiw,0.256,0.679,0.694,0.0,0.213,-3.866,0.0483,129.995,0.36,235558,7,1,4,44
Arsonist's Lullabye,Hozier,1UWhx0pFZccP4jdCIZsj7U,0.673,0.463,0.373,0.0745,0.118,-10.666,0.0362,64.831,0.184,266547,6,0,4,64
Artificial Light,Demon Hunter,1G8DHP0Uj4ngVjLm4MA880,5.12e-05,0.489,0.99,0.000876,0.0984,-4.126,0.157,124.026,0.164,269187,7,1,4,37
As Bright As The Darkness,Devil You Know,4cPfTpXrlC0Ut9O9UUf8ni,0.27,0.598,0.714,0.21,0.0905,-5.541,0.0342,129.974,0.411,270240,6,0,4,17
As Long As I Got You,Lily Allen,7Gwuz7mp2lVPXDOzJwpH8Z,0.0319,0.517,0.777,2.85e-05,0.168,-5.335,0.062,199.708,0.745,203480,6,0,4,21
As Long as You Love Me,Caleb Johnson,08TL3jiQDgQ72kU4RERbzU,0.0199,0.578,0.916,0.0,0.0431,-4.402,0.0415,127.983,0.875,188373,2,1,4,14
Ash and Ember,Augustana,5NkBuTpCzPLFXHM69MNSYa,0.146,0.636,0.789,0.0,0.315,-6.09,0.0299,114.944,0.744,237286,2,1,4,28
Ask Yourself,Foster the People,6vtLtrPHZAo5OUy1Sk9BTH,0.000798,0.47,0.89,1.23e-05,0.196,-4.672,0.0456,154.982,0.628,263400,2,1,4,46
Asleep in the Deep,Mastodon,6yiFbPkFbHzuzQsEatSc03,2.91e-06,0.329,0.932,0.0433,0.0898,-3.452,0.0548,134.461,0.299,372640,0,1,4,44
At Night,Example,5ruiaPfsjQw0blU8Ic91Ip,9.21e-05,0.475,0.978,0.00209,0.109,-3.714,0.169,127.474,0.0789,313307,6,0,4,4
At the Cross (Love Ran Red),Chris Tomlin,27uBwOJbW6kHsCbKGukxMK,0.00324,0.391,0.535,0.0,0.205,-4.516,0.0291,145.937,0.127,250627,8,1,4,60
ATM,J. Cole,2UciqgwVDwro0fev3MFbxJ,0.115,0.772,0.498,0.0,0.0898,-7.661,0.649,81.817,0.351,216727,8,1,4,63
Aunt Lisa,Mastodon,4wLKVG0c7xvLDrILLfDhLk,6.43e-05,0.423,0.989,0.281,0.322,-3.192,0.0641,100.0,0.445,248200,7,0,4,36
Autumn'68,Pink Floyd,2wWncVXYwtlorzhk8S1jU5,0.44,0.0679,0.198,0.878,0.111,-19.206,0.0459,71.813,0.0355,95147,4,0,4,36
Avalanche,James Arthur,2zYze9NpKgmpwq58hmgDkL,0.59,0.547,0.495,0.0,0.202,-5.953,0.027,151.966,0.368,227628,2,1,3,53
Avaritia,Deadmau5,2GboSSEYjkdsskChhsUZJU,0.0226,0.767,0.736,0.863,0.0751,-6.979,0.074,128.015,0.0307,402955,2,1,4,33
Awake Too Long,Rise Against,0Pq0e1DLC6il4EMb2geDlq,0.000613,0.393,0.994,0.0,0.0712,-3.155,0.107,146.811,0.467,191987,1,1,4,36
Ba55,Switchfoot,37bTEXUa2HstK7nOi142tX,0.00334,0.567,0.65,0.28,0.0669,-7.941,0.0296,139.97,0.134,280773,2,1,4,28
Babies Makin' Babies,Miranda Lambert,3ASmJaf3KaNWHgktGkPnF6,0.233,0.475,0.63,0.0,0.139,-6.161,0.0297,160.011,0.454,176213,1,1,4,28
Baby Be My Love Song,Easton Corbin,6WCqjXvMxAN2yP4dzeoyhF,0.0569,0.488,0.713,0.0,0.305,-6.148,0.0472,167.973,0.483,199747,0,1,4,53
Baby Come Back To Bed,Rumer,2PMzxmvQL0ehAsCjux4qvD,0.675,0.506,0.288,0.00092,0.129,-12.544,0.0311,117.778,0.163,252027,0,0,3,14
Baby Come On With It,Natalie Stovall and the Drive,1f05Vft7DTOyqoHVh0dbxY,0.0202,0.527,0.939,0.0,0.188,-3.052,0.0899,163.092,0.88,216547,0,0,4,10
Baby Don't Lie,Gwen Stefani,5t54WbqXtMwT5yF1nQSuKz,0.0125,0.688,0.551,0.229,0.101,-5.496,0.031,99.964,0.264,202533,10,0,4,46
Baby Ride Easy Out,Johnny Cash,3uktHVijqOMqLKhXQSTmrY,0.657,0.619,0.727,0.0,0.16,-6.493,0.0408,121.698,0.697,161533,9,1,4,38
"Baby, the Rain Must Fall",BlackHawk,6qrJySnxUUG2thBhPgJoaO,0.261,0.432,0.62,4.82e-06,0.134,-8.466,0.0259,181.88,0.766,247623,10,1,4,14
Bacchanalia,Down,0izYPJqvi7JcCVwO2GxLnM,0.00494,0.216,0.818,0.0533,0.37,-5.653,0.0771,113.046,0.261,534747,11,0,4,16
Back Home,Trey Songz,6t51aLe7rjZhKgONwt6btQ,0.0227,0.619,0.719,0.0,0.0839,-4.111,0.157,86.036,0.351,194576,0,1,4,52
Back In The Box,Johnny Marr,3zX3rlE2raKPz3CLSGGwnT,1.08e-05,0.363,0.912,0.677,0.089,-5.239,0.0493,178.249,0.547,185653,8,0,4,22
Back in the Tall Grass,Future Islands,20FHDDxEbDjg3UUsIl4z6y,0.662,0.825,0.496,0.102,0.111,-9.051,0.0589,122.95,0.148,255147,0,1,4,47
Back to Earth,Steve Aoki,1SqHHN5Mqy13gHbDGjTaU7,0.0268,0.585,0.906,0.0,0.0482,-3.044,0.228,128.072,0.209,243747,4,0,4,47
Back to the Beginning Again,Switchfoot,5NDUDEHtC5c7bKOw0vPEUp,0.000311,0.442,0.935,0.00101,0.392,-6.86,0.0696,166.003,0.389,258000,11,1,4,30
Back to the Shack,Weezer,42YgaJLCehufTbH2orwBHM,0.00686,0.441,0.69,7.43e-05,0.0375,-5.214,0.044,171.907,0.642,185160,1,1,4,46
Back To You,Alex & Sierra,7JYcQU1Dv1Rabv3AQyynWD,0.359,0.363,0.376,0.0,0.13,-8.625,0.0362,133.869,0.344,232280,5,1,4,34
Back Together,Robin Thicke,16e3Ly7ddGqqnFDiWWWwnc,0.0925,0.736,0.785,0.0,0.0964,-5.296,0.0694,117.91,0.774,224307,10,0,4,41
Backroads,Lonely The Brave,4sZlYTnmvrFUhMTGPuz3P4,0.000979,0.466,0.536,0.000521,0.105,-5.4,0.0266,77.08,0.0922,256400,4,1,4,45
Bad Boy,Juice WRLD,43CIWpJaJHRcI4mUSjqgc2,0.00215,0.697,0.674,0.0,0.138,-6.326,0.0533,81.535,0.198,157355,1,1,4,70
Bad Girl Phase,Sunny Sweeney,7INe1ffNmCw9N9YrqNdJga,0.113,0.52,0.908,0.000284,0.159,-3.405,0.0438,153.99,0.791,202120,5,1,4,26
Bad Thing,Kiesza,5Jwo4RW7ngtmmd0qqSOqaA,0.515,0.862,0.507,2.47e-05,0.163,-5.479,0.204,139.902,0.466,211507,0,0,4,25
Bailando,Enrique Iglesias,32lm3769IRfcnrQV11LO4E,0.0426,0.723,0.777,3.68e-06,0.0451,-3.503,0.108,91.017,0.961,243413,7,1,4,70
Balmain Jeans,Kid Cudi,5mv1po6d9khHzWHp0C2yBs,0.483,0.506,0.732,0.00133,0.0754,-6.294,0.0327,160.0,0.6,327320,1,1,4,40
Bang My Head,David Guetta,53Y0kdCa1CZ9gRqEuknfwy,0.0525,0.599,0.869,0.00719,0.103,-3.697,0.0789,108.061,0.593,193333,0,1,4,61
Baptism by Fire,AC/DC,1ULNWGJD3skjg0jWjhCFHc,4.67e-06,0.457,0.93,0.197,0.174,-4.203,0.0588,150.188,0.674,210200,9,1,4,52
Bartender,Lady A,6olKv2HP3XgBpvVxAswowe,0.0198,0.631,0.937,7.38e-06,0.327,-3.858,0.034,101.011,0.654,198267,11,0,4,65
Bated Breath,Tinashe,1hyeUTrRd000AXLPDxV4q2,0.498,0.484,0.271,0.0526,0.0784,-14.03,0.0398,67.03,0.0634,348507,1,1,4,33
Bathroom Sink,Miranda Lambert,0YV73fsl9Wzlj61EPspjJ3,0.0181,0.454,0.827,3.91e-06,0.114,-6.318,0.0485,132.687,0.355,245907,7,1,4,32
Battleground,Slash,1hRS0DhcA68ZITc1QipZiz,0.0658,0.235,0.854,0.0,0.156,-4.29,0.0357,144.489,0.225,419067,8,1,4,24
Be Lucky,The Who,52GOhGzPrLZKVo69jhulkJ,0.00859,0.639,0.823,0.0,0.148,-7.133,0.0355,116.517,0.82,196725,2,1,4,14
Be My Forever,Christina Perri,7wlUU1sJ9Md89P1xgLyUGV,0.551,0.667,0.622,0.0,0.473,-5.294,0.0826,76.471,0.611,199533,5,1,4,43
Be Prepared For Hell,Slipknot,1Xp8idJ4Eqj083ZA86L35q,0.377,0.263,0.322,0.0742,0.368,-17.431,0.049,139.433,0.375,117933,10,1,3,43
Be Right,Asher Roth,4olJqnqu2CATle0eOX5xH9,0.325,0.738,0.737,1.24e-05,0.193,-5.955,0.196,95.978,0.676,240052,8,1,4,20
Be Who You Are,The Kooks,3csEQ8iV47qDzfJysPJbpP,0.0129,0.455,0.926,0.000204,0.442,-4.639,0.0881,148.01,0.41,234693,0,1,4,48
Bear With Me,Bayside,4ML3qft1Vk6sMwBTm86FQS,0.000489,0.37,0.946,0.00235,0.17,-3.13,0.062,175.978,0.455,190077,7,0,4,21
Beating Heart,Ellie Goulding,1M48JXhxlYFnE5Lk7Y2gWq,0.207,0.551,0.742,9.44e-06,0.161,-5.991,0.0771,127.908,0.279,212133,5,1,4,50
Beautiful & Wild,Kris Allen,2VacG8RtsmL7umJ07y9hp0,0.52,0.542,0.598,0.0,0.0865,-7.604,0.056,170.868,0.681,230720,0,1,4,19
Beautiful Life 2 (Mine),Trip Lee,1xv5O4Docho3FnuHvv1hFr,0.235,0.695,0.697,0.0,0.573,-6.668,0.323,92.333,0.651,248145,5,1,4,25
Bed Of Lies,Nicki Minaj,490r1lg2turCiWsPAAxVBP,0.251,0.715,0.67,0.0,0.109,-5.779,0.194,86.01,0.124,269947,11,1,4,49
Before It's Over,Sixx: A.M.,214TqznlFj5PkInDpYgU2i,0.0233,0.562,0.909,2.13e-06,0.384,-6.238,0.0379,90.02,0.514,232093,0,1,4,19
Beg For It,Iggy Azalea,7MQREx2p9bXdqm8WTGVkGI,0.229,0.807,0.747,0.000111,0.0884,-4.31,0.0471,93.009,0.4,178107,10,0,4,45
Beggin For Thread,Banks,4PvD06Pmbm2rHG2JjSlElF,0.00101,0.597,0.696,0.0735,0.255,-6.196,0.0278,107.96,0.397,249740,5,0,4,59
Being Beige,Smashing Pumpkins,6e5sqPhNSR3Oap8ltIWRwF,0.000608,0.539,0.769,0.0379,0.249,-4.162,0.0474,123.922,0.473,219760,8,1,4,26
Bend Ova,Lil Jon,35x6JdLCr4VWWR5ShNoAWo,0.0143,0.855,0.968,0.0025,0.0988,-3.278,0.157,103.005,0.798,226107,1,1,4,52
Beneath The Savage Sun,Slash,7i3x89DKSF9c8YKoP61Hw6,0.000419,0.433,0.97,2.99e-06,0.0313,-3.637,0.0701,144.881,0.362,348507,10,0,4,26
Benz Friendz (Whatchutola),Future,4E7H6rqgxHdSoeGSS28CTY,0.16,0.582,0.838,0.0,0.544,-5.015,0.294,93.454,0.505,281120,4,0,4,42
Beside You,James Blunt,0LQtf5wLfmhOxcOcRRgWgY,0.0735,0.73,0.819,1.65e-06,0.304,-5.075,0.0394,124.042,0.698,185267,1,1,4,69
Best Mistake,Ariana Grande,70yhaHLp9STtzI2Kzba6Tr,0.546,0.654,0.578,0.0,0.112,-6.897,0.449,143.867,0.233,233733,6,1,4,69
Better Off,Ariana Grande,3NbTQ8ZbHU6MSEVUFAVCJ9,0.216,0.597,0.524,0.0,0.112,-7.247,0.0537,92.568,0.0549,171333,11,1,4,64
Better Off Red,Angaleena Presley,4ta5Cp9ioAIU95jFnBICoC,0.351,0.564,0.286,0.0,0.11,-10.23,0.0293,143.564,0.162,218674,10,1,4,4
Better Place,'N Sync,1bHnRc60O1N0l3PbHjaKyK,0.0214,0.579,0.556,0.0,0.0904,-6.277,0.0511,116.943,0.558,216667,4,0,4,77
Better Strangers,Royal Blood,4BiFH77T4UhJtIC9W4r35Z,0.00522,0.288,0.794,3.17e-05,0.0889,-3.439,0.133,104.471,0.607,252227,10,0,3,38
Between the Clock and the Bed,Manic Street Preachers,5S3ahHTdfyp38ntllyFZuf,0.000378,0.54,0.841,0.000243,0.0618,-4.793,0.0288,97.006,0.672,215053,2,1,4,13
Beyond Boundaries,Steve Aoki,0FpF47SkKFBtVTbn75GwGK,0.559,0.19,0.488,0.263,0.385,-8.865,0.0444,125.768,0.0396,87627,0,1,3,15
Beyond Me,tobyMac,1ivyn9uN7FT3wF9GpEU6GE,0.104,0.665,0.783,0.0,0.255,-5.169,0.0269,111.022,0.961,193880,8,0,4,43
Beyond The Veil,Lindsey Stirling,0havnPncOkI1Mmf1Glr9tj,0.00382,0.38,0.904,0.0795,0.0485,-3.947,0.0452,164.93,0.158,255075,5,1,4,43
Big Bad World,Jamie Lynn Spears,6OpSFGcJoUsLDGk0aJ6swo,0.269,0.536,0.572,0.0,0.137,-5.558,0.0298,147.965,0.358,202773,3,1,4,22
Big Cheese,Bayside,6BoGhDXWdzeVXrmpi6axKp,0.000185,0.49,0.88,0.00515,0.0544,-3.796,0.0993,161.967,0.683,160115,2,0,4,31
Big Eyes,Lana Del Rey,5Lr2qE0Nwl8XiqNwQzvrUJ,0.838,0.208,0.32,0.00128,0.0871,-12.755,0.0315,90.094,0.0693,281747,10,1,4,47
Big Fat Lie,Nicole Scherzinger,3Jb9MV1cYoO8Cy75UyMXJi,0.0451,0.638,0.619,0.0,0.326,-6.312,0.0984,75.0,0.483,229907,0,0,4,18
Big Girls Cry,Sia,7zE6pyXLjUCOy8PG0UL5SZ,0.0393,0.469,0.592,0.0,0.105,-4.962,0.0399,161.996,0.0938,210613,5,1,4,51
